"leadId","groupCode","market","state","campaignId","campaignName","requestNo","status","inserted","updated","removed","error"
"21021921","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021929","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020541","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021937","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021945","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021969","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021977","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020702","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021985","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021993","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020718","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020726","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022001","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020597","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022025","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022041","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020750","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020621","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020637","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022049","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022057","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020782","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020790","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022065","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020653","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022081","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022089","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022105","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022121","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020798","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020814","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022129","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022137","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020701","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020709","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21011024","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21011032","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021263","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021271","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022153","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020830","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020717","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020725","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020451","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021279","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020467","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020475","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020773","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020452","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020507","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020781","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020789","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020523","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020531","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020468","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020797","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020805","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020813","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020539","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020547","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020563","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020476","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020829","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020508","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020516","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020524","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020627","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020635","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020643","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020548","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21019746","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020707","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020715","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020723","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21019770","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020731","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020763","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020620","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020628","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020795","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020803","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020811","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020819","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020636","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020644","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020652","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020716","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020732","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021270","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020772","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020780","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020788","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021278","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020804","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21020812","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21011104","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21011120","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021863","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021871","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021879","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021887","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021903","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021911","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021269","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021919","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021927","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021277","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021935","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021943","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021975","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021983","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021991","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021267","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021999","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022007","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21011184","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021275","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022039","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022047","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022055","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022063","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022087","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022103","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022111","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022119","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021268","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21021276","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022127","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022135","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022143","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","36","success","0","150","0",""
"21022151","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023137","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023145","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023153","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021862","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021878","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023201","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023209","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021886","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021894","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21011232","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21011240","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023217","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021902","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021910","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023249","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023257","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021918","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021926","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21011248","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023265","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023273","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021934","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021942","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020442","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021950","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023289","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021974","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023297","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021982","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021990","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023321","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020498","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023337","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021998","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21022006","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020514","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023345","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023353","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020522","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023361","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023369","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023377","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023385","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020538","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020546","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21022030","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21022038","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21022046","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21022054","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21011296","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21022062","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21022094","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21022102","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021861","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020618","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020626","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21022110","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21011328","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021869","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021877","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020634","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020642","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021885","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021893","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21022126","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21022134","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021901","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021909","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020650","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020658","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021917","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021925","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21022142","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21022150","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020682","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021859","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020698","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020706","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021941","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021867","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021875","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021860","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021949","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020722","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021891","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021965","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021973","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021868","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021876","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021884","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021892","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020730","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021899","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021907","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021900","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021908","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021915","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021923","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020754","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021931","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021939","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020762","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021916","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021924","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023609","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021997","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021947","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020786","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021932","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021940","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21023625","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21021963","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
"21020794","VN125","Globe Market","PA","677ab91427b78ac01f4c0a18","Globe-VN-PA","37","success","0","150","0",""
